from_station_id,to_station_id,fare_yen,fare_source
T23,I24,517,Calculated via Official Fare Rules & Distance
T23,I25,517,Calculated via Official Fare Rules & Distance
T23,I26,517,Calculated via Official Fare Rules & Distance
T23,I27,558,Calculated via Official Fare Rules & Distance
T23,M01,517,Calculated via Official Fare Rules & Distance
T23,M02,517,Calculated via Official Fare Rules & Distance
T23,M03,517,Calculated via Official Fare Rules & Distance
T23,M04,464,Calculated via Official Fare Rules & Distance
T23,M05,464,Calculated via Official Fare Rules & Distance
T23,M06,464,Calculated via Official Fare Rules & Distance
T23,M07,464,Calculated via Official Fare Rules & Distance
T23,M08,464,Calculated via Official Fare Rules & Distance
T23,M09,464,Calculated via Official Fare Rules & Distance
T23,M10,464,Calculated via Official Fare Rules & Distance
T23,M11,464,Calculated via Official Fare Rules & Distance
T23,M12,464,Calculated via Official Fare Rules & Distance
T23,M13,464,Calculated via Official Fare Rules & Distance
T23,M14,464,Calculated via Official Fare Rules & Distance
T23,M15,416,Calculated via Official Fare Rules & Distance
T23,M16,293,Calculated via Official Fare Rules & Distance
T23,M17,293,Calculated via Official Fare Rules & Distance
T23,M18,293,Calculated via Official Fare Rules & Distance
T23,M19,293,Calculated via Official Fare Rules & Distance
T23,M20,293,Calculated via Official Fare Rules & Distance
T23,M21,464,Calculated via Official Fare Rules & Distance
T23,M22,464,Calculated via Official Fare Rules & Distance
T23,M23,464,Calculated via Official Fare Rules & Distance
T23,M24,464,Calculated via Official Fare Rules & Distance
T23,M25,324,Calculated via Official Fare Rules & Distance
T23,Mb03,517,Calculated via Official Fare Rules & Distance
T23,Mb04,464,Calculated via Official Fare Rules & Distance
T23,Mb05,464,Calculated via Official Fare Rules & Distance
T23,N01,464,Calculated via Official Fare Rules & Distance
T23,N02,464,Calculated via Official Fare Rules & Distance
T23,N03,464,Calculated via Official Fare Rules & Distance
T23,N04,464,Calculated via Official Fare Rules & Distance
T23,N05,464,Calculated via Official Fare Rules & Distance
T23,N06,464,Calculated via Official Fare Rules & Distance
T23,N07,464,Calculated via Official Fare Rules & Distance
T23,N08,464,Calculated via Official Fare Rules & Distance
T23,N09,464,Calculated via Official Fare Rules & Distance
T23,N10,293,Calculated via Official Fare Rules & Distance
T23,N11,464,Calculated via Official Fare Rules & Distance
T23,N12,464,Calculated via Official Fare Rules & Distance
T23,N13,464,Calculated via Official Fare Rules & Distance
T23,N14,464,Calculated via Official Fare Rules & Distance
T23,N15,464,Calculated via Official Fare Rules & Distance
T23,N16,464,Calculated via Official Fare Rules & Distance
T23,N17,517,Calculated via Official Fare Rules & Distance
T23,N18,517,Calculated via Official Fare Rules & Distance
T23,N19,517,Calculated via Official Fare Rules & Distance
T23,S01,464,Calculated via Official Fare Rules & Distance
T23,S02,464,Calculated via Official Fare Rules & Distance
T23,S03,464,Calculated via Official Fare Rules & Distance
T23,S04,464,Calculated via Official Fare Rules & Distance
T23,S05,293,Calculated via Official Fare Rules & Distance
T23,S06,416,Calculated via Official Fare Rules & Distance
T23,S07,293,Calculated via Official Fare Rules & Distance
T23,S08,416,Calculated via Official Fare Rules & Distance
T23,S09,416,Calculated via Official Fare Rules & Distance
T23,S10,416,Calculated via Official Fare Rules & Distance
T23,S11,416,Calculated via Official Fare Rules & Distance
T23,S12,416,Calculated via Official Fare Rules & Distance
T23,S13,416,Calculated via Official Fare Rules & Distance
T23,S14,416,Calculated via Official Fare Rules & Distance
T23,S15,416,Calculated via Official Fare Rules & Distance
T23,S16,464,Calculated via Official Fare Rules & Distance
T23,S17,464,Calculated via Official Fare Rules & Distance
T23,S18,464,Calculated via Official Fare Rules & Distance
T23,S19,464,Calculated via Official Fare Rules & Distance
T23,S20,464,Calculated via Official Fare Rules & Distance
T23,S21,517,Calculated via Official Fare Rules & Distance
T23,T01,324,Calculated via Official Fare Rules & Distance
T23,T02,324,Calculated via Official Fare Rules & Distance
T23,T03,293,Calculated via Official Fare Rules & Distance
T23,T04,293,Calculated via Official Fare Rules & Distance
T23,T05,293,Calculated via Official Fare Rules & Distance
T23,T06,293,Calculated via Official Fare Rules & Distance
T23,T07,293,Calculated via Official Fare Rules & Distance
T23,T08,293,Calculated via Official Fare Rules & Distance
T23,T09,293,Calculated via Official Fare Rules & Distance
T23,T10,293,Calculated via Official Fare Rules & Distance
T23,T11,252,Calculated via Official Fare Rules & Distance
T23,T12,252,Calculated via Official Fare Rules & Distance
T23,T13,252,Calculated via Official Fare Rules & Distance
T23,T14,252,Calculated via Official Fare Rules & Distance
T23,T15,252,Calculated via Official Fare Rules & Distance
T23,T16,252,Calculated via Official Fare Rules & Distance
T23,T17,204,Calculated via Official Fare Rules & Distance
T23,T18,204,Calculated via Official Fare Rules & Distance
T23,T19,204,Calculated via Official Fare Rules & Distance
T23,T20,178,Calculated via Official Fare Rules & Distance
T23,T21,178,Calculated via Official Fare Rules & Distance
T23,T22,178,Calculated via Official Fare Rules & Distance
T23,Y01,324,Calculated via Official Fare Rules & Distance
T23,Y02,324,Calculated via Official Fare Rules & Distance
T23,Y03,324,Calculated via Official Fare Rules & Distance
T23,Y04,324,Calculated via Official Fare Rules & Distance
T23,Y05,324,Calculated via Official Fare Rules & Distance
T23,Y06,324,Calculated via Official Fare Rules & Distance
T23,Y07,324,Calculated via Official Fare Rules & Distance
T23,Y08,324,Calculated via Official Fare Rules & Distance
T23,Y09,324,Calculated via Official Fare Rules & Distance
T23,Y10,293,Calculated via Official Fare Rules & Distance
T23,Y11,293,Calculated via Official Fare Rules & Distance
T23,Y12,293,Calculated via Official Fare Rules & Distance
T23,Y13,293,Calculated via Official Fare Rules & Distance
T23,Y14,464,Calculated via Official Fare Rules & Distance
T23,Y15,464,Calculated via Official Fare Rules & Distance
T23,Y16,464,Calculated via Official Fare Rules & Distance
T23,Y17,416,Calculated via Official Fare Rules & Distance
T23,Y18,416,Calculated via Official Fare Rules & Distance
T23,Y19,416,Calculated via Official Fare Rules & Distance
T23,Y20,416,Calculated via Official Fare Rules & Distance
T23,Y21,416,Calculated via Official Fare Rules & Distance
T23,Y22,416,Calculated via Official Fare Rules & Distance
T23,Y23,416,Calculated via Official Fare Rules & Distance
T23,Y24,464,Calculated via Official Fare Rules & Distance
T23,Z01,464,Calculated via Official Fare Rules & Distance
T23,Z02,464,Calculated via Official Fare Rules & Distance
T23,Z03,464,Calculated via Official Fare Rules & Distance
T23,Z04,464,Calculated via Official Fare Rules & Distance
T23,Z05,293,Calculated via Official Fare Rules & Distance
T23,Z06,293,Calculated via Official Fare Rules & Distance
T23,Z07,416,Calculated via Official Fare Rules & Distance
T23,Z08,293,Calculated via Official Fare Rules & Distance
T23,Z09,293,Calculated via Official Fare Rules & Distance
T23,Z10,416,Calculated via Official Fare Rules & Distance
T23,Z11,416,Calculated via Official Fare Rules & Distance
T23,Z12,416,Calculated via Official Fare Rules & Distance
T23,Z13,416,Calculated via Official Fare Rules & Distance
T23,Z14,464,Calculated via Official Fare Rules & Distance
Y01,A01,517,Calculated via Official Fare Rules & Distance
Y01,A02,464,Calculated via Official Fare Rules & Distance
Y01,A03,464,Calculated via Official Fare Rules & Distance
Y01,A04,464,Calculated via Official Fare Rules & Distance
Y01,A05,464,Calculated via Official Fare Rules & Distance
Y01,A06,464,Calculated via Official Fare Rules & Distance
Y01,A07,464,Calculated via Official Fare Rules & Distance
Y01,A08,464,Calculated via Official Fare Rules & Distance
Y01,A09,416,Calculated via Official Fare Rules & Distance
Y01,A10,293,Calculated via Official Fare Rules & Distance
Y01,A11,416,Calculated via Official Fare Rules & Distance
Y01,A12,416,Calculated via Official Fare Rules & Distance
Y01,A13,293,Calculated via Official Fare Rules & Distance
Y01,A14,416,Calculated via Official Fare Rules & Distance
Y01,A15,416,Calculated via Official Fare Rules & Distance
Y01,A16,416,Calculated via Official Fare Rules & Distance
Y01,A17,416,Calculated via Official Fare Rules & Distance
Y01,A18,416,Calculated via Official Fare Rules & Distance
Y01,A19,416,Calculated via Official Fare Rules & Distance
Y01,A20,464,Calculated via Official Fare Rules & Distance
Y01,C01,293,Calculated via Official Fare Rules & Distance
Y01,C02,293,Calculated via Official Fare Rules & Distance
Y01,C03,293,Calculated via Official Fare Rules & Distance
Y01,C04,293,Calculated via Official Fare Rules & Distance
Y01,C05,293,Calculated via Official Fare Rules & Distance
Y01,C06,293,Calculated via Official Fare Rules & Distance
Y01,C07,293,Calculated via Official Fare Rules & Distance
Y01,C08,293,Calculated via Official Fare Rules & Distance
Y01,C09,416,Calculated via Official Fare Rules & Distance
Y01,C10,416,Calculated via Official Fare Rules & Distance
Y01,C11,416,Calculated via Official Fare Rules & Distance
Y01,C12,416,Calculated via Official Fare Rules & Distance
Y01,C13,416,Calculated via Official Fare Rules & Distance
Y01,C14,416,Calculated via Official Fare Rules & Distance
Y01,C15,416,Calculated via Official Fare Rules & Distance
Y01,C16,464,Calculated via Official Fare Rules & Distance
Y01,C17,464,Calculated via Official Fare Rules & Distance
Y01,C18,464,Calculated via Official Fare Rules & Distance
Y01,C19,464,Calculated via Official Fare Rules & Distance
Y01,C20,464,Calculated via Official Fare Rules & Distance
Y01,E01,364,Calculated via Official Fare Rules & Distance
Y01,E02,252,Calculated via Official Fare Rules & Distance
Y01,E03,364,Calculated via Official Fare Rules & Distance
Y01,E04,364,Calculated via Official Fare Rules & Distance
Y01,E05,364,Calculated via Official Fare Rules & Distance
Y01,E06,252,Calculated via Official Fare Rules & Distance
Y01,E07,252,Calculated via Official Fare Rules & Distance
Y01,E08,364,Calculated via Official Fare Rules & Distance
Y01,E09,364,Calculated via Official Fare Rules & Distance
Y01,E10,416,Calculated via Official Fare Rules & Distance
Y01,E11,416,Calculated via Official Fare Rules & Distance
Y01,E12,416,Calculated via Official Fare Rules & Distance
Y01,E13,416,Calculated via Official Fare Rules & Distance
Y01,E14,416,Calculated via Official Fare Rules & Distance
Y01,E15,293,Calculated via Official Fare Rules & Distance
Y01,E16,416,Calculated via Official Fare Rules & Distance
Y01,E17,464,Calculated via Official Fare Rules & Distance
Y01,E18,464,Calculated via Official Fare Rules & Distance
Y01,E19,464,Calculated via Official Fare Rules & Distance
Y01,E20,416,Calculated via Official Fare Rules & Distance
Y01,E21,464,Calculated via Official Fare Rules & Distance
Y01,E22,293,Calculated via Official Fare Rules & Distance
Y01,E23,416,Calculated via Official Fare Rules & Distance
Y01,E24,293,Calculated via Official Fare Rules & Distance
Y01,E25,416,Calculated via Official Fare Rules & Distance
Y01,E26,364,Calculated via Official Fare Rules & Distance
Y01,E27,364,Calculated via Official Fare Rules & Distance
Y01,E28,364,Calculated via Official Fare Rules & Distance
Y01,E29,416,Calculated via Official Fare Rules & Distance
Y01,E30,416,Calculated via Official Fare Rules & Distance
Y01,E31,416,Calculated via Official Fare Rules & Distance
Y01,E32,416,Calculated via Official Fare Rules & Distance
Y01,E33,464,Calculated via Official Fare Rules & Distance
Y01,E34,464,Calculated via Official Fare Rules & Distance
Y01,E35,464,Calculated via Official Fare Rules & Distance
Y01,E36,464,Calculated via Official Fare Rules & Distance
Y01,E37,464,Calculated via Official Fare Rules & Distance
Y01,E38,464,Calculated via Official Fare Rules & Distance
Y01,F01,0,Calculated via Official Fare Rules & Distance
Y01,F02,178,Calculated via Official Fare Rules & Distance
Y01,F03,178,Calculated via Official Fare Rules & Distance
Y01,F04,178,Calculated via Official Fare Rules & Distance
Y01,F05,204,Calculated via Official Fare Rules & Distance
Y01,F06,204,Calculated via Official Fare Rules & Distance
Y01,F07,204,Calculated via Official Fare Rules & Distance
Y01,F08,204,Calculated via Official Fare Rules & Distance
Y01,F09,252,Calculated via Official Fare Rules & Distance
Y01,F10,252,Calculated via Official Fare Rules & Distance
Y01,F11,252,Calculated via Official Fare Rules & Distance
Y01,F12,252,Calculated via Official Fare Rules & Distance
Y01,F13,252,Calculated via Official Fare Rules & Distance
Y01,F14,252,Calculated via Official Fare Rules & Distance
Y01,F15,293,Calculated via Official Fare Rules & Distance
Y01,F16,293,Calculated via Official Fare Rules & Distance
Y01,G01,293,Calculated via Official Fare Rules & Distance
Y01,G02,293,Calculated via Official Fare Rules & Distance
Y01,G03,293,Calculated via Official Fare Rules & Distance
Y01,G04,293,Calculated via Official Fare Rules & Distance
Y01,G05,252,Calculated via Official Fare Rules & Distance
Y01,G06,293,Calculated via Official Fare Rules & Distance
Y01,G07,293,Calculated via Official Fare Rules & Distance
Y01,G08,293,Calculated via Official Fare Rules & Distance
Y01,G09,416,Calculated via Official Fare Rules & Distance
Y01,G10,293,Calculated via Official Fare Rules & Distance
Y01,G11,293,Calculated via Official Fare Rules & Distance
Y01,G12,416,Calculated via Official Fare Rules & Distance
Y01,G13,416,Calculated via Official Fare Rules & Distance
Y01,G14,416,Calculated via Official Fare Rules & Distance
Y01,G15,364,Calculated via Official Fare Rules & Distance
Y01,G16,416,Calculated via Official Fare Rules & Distance
Y01,G17,416,Calculated via Official Fare Rules & Distance
Y01,G18,416,Calculated via Official Fare Rules & Distance
Y01,G19,416,Calculated via Official Fare Rules & Distance
Y01,H01,464,Calculated via Official Fare Rules & Distance
Y01,H02,464,Calculated via Official Fare Rules & Distance
Y01,H03,464,Calculated via Official Fare Rules & Distance
Y01,H04,416,Calculated via Official Fare Rules & Distance
Y01,H05,293,Calculated via Official Fare Rules & Distance
Y01,H06,293,Calculated via Official Fare Rules & Distance
Y01,H07,416,Calculated via Official Fare Rules & Distance
Y01,H08,416,Calculated via Official Fare Rules & Distance
Y01,H09,416,Calculated via Official Fare Rules & Distance
Y01,H10,416,Calculated via Official Fare Rules & Distance
Y01,H11,293,Calculated via Official Fare Rules & Distance
Y01,H12,293,Calculated via Official Fare Rules & Distance
Y01,H13,416,Calculated via Official Fare Rules & Distance
Y01,H14,416,Calculated via Official Fare Rules & Distance
Y01,H15,416,Calculated via Official Fare Rules & Distance
Y01,H16,364,Calculated via Official Fare Rules & Distance
Y01,H17,416,Calculated via Official Fare Rules & Distance
Y01,H18,416,Calculated via Official Fare Rules & Distance
Y01,H19,416,Calculated via Official Fare Rules & Distance
Y01,H20,416,Calculated via Official Fare Rules & Distance
Y01,H21,464,Calculated via Official Fare Rules & Distance
Y01,H22,464,Calculated via Official Fare Rules & Distance
Y01,I01,464,Calculated via Official Fare Rules & Distance
Y01,I02,464,Calculated via Official Fare Rules & Distance
Y01,I03,464,Calculated via Official Fare Rules & Distance
Y01,I04,464,Calculated via Official Fare Rules & Distance
Y01,I05,464,Calculated via Official Fare Rules & Distance
Y01,I06,416,Calculated via Official Fare Rules & Distance
Y01,I07,416,Calculated via Official Fare Rules & Distance
Y01,I08,416,Calculated via Official Fare Rules & Distance
Y01,I09,416,Calculated via Official Fare Rules & Distance
Y01,I10,252,Calculated via Official Fare Rules & Distance
Y01,I11,364,Calculated via Official Fare Rules & Distance
Y01,I12,252,Calculated via Official Fare Rules & Distance
Y01,I13,364,Calculated via Official Fare Rules & Distance
Y01,I14,416,Calculated via Official Fare Rules & Distance
Y01,I15,416,Calculated via Official Fare Rules & Distance
Y01,I16,416,Calculated via Official Fare Rules & Distance
Y01,I17,416,Calculated via Official Fare Rules & Distance
Y01,I18,464,Calculated via Official Fare Rules & Distance
Y01,I19,464,Calculated via Official Fare Rules & Distance
Y01,I20,464,Calculated via Official Fare Rules & Distance
Y01,I21,464,Calculated via Official Fare Rules & Distance
Y01,I22,464,Calculated via Official Fare Rules & Distance
Y01,I23,464,Calculated via Official Fare Rules & Distance
Y01,I24,464,Calculated via Official Fare Rules & Distance
Y01,I25,464,Calculated via Official Fare Rules & Distance
Y01,I26,517,Calculated via Official Fare Rules & Distance
Y01,I27,517,Calculated via Official Fare Rules & Distance
Y01,M01,464,Calculated via Official Fare Rules & Distance
Y01,M02,464,Calculated via Official Fare Rules & Distance
Y01,M03,416,Calculated via Official Fare Rules & Distance
Y01,M04,416,Calculated via Official Fare Rules & Distance
Y01,M05,416,Calculated via Official Fare Rules & Distance
Y01,M06,416,Calculated via Official Fare Rules & Distance
Y01,M07,364,Calculated via Official Fare Rules & Distance
Y01,M08,364,Calculated via Official Fare Rules & Distance
Y01,M09,252,Calculated via Official Fare Rules & Distance
Y01,M10,252,Calculated via Official Fare Rules & Distance
Y01,M11,252,Calculated via Official Fare Rules & Distance
Y01,M12,252,Calculated via Official Fare Rules & Distance
Y01,M13,252,Calculated via Official Fare Rules & Distance
Y01,M14,293,Calculated via Official Fare Rules & Distance
Y01,M15,293,Calculated via Official Fare Rules & Distance
Y01,M16,416,Calculated via Official Fare Rules & Distance
Y01,M17,416,Calculated via Official Fare Rules & Distance
Y01,M18,416,Calculated via Official Fare Rules & Distance
Y01,M19,416,Calculated via Official Fare Rules & Distance
Y01,M20,252,Calculated via Official Fare Rules & Distance
Y01,M21,252,Calculated via Official Fare Rules & Distance
Y01,M22,252,Calculated via Official Fare Rules & Distance
Y01,M23,252,Calculated via Official Fare Rules & Distance
Y01,M24,252,Calculated via Official Fare Rules & Distance
Y01,M25,252,Calculated via Official Fare Rules & Distance
Y01,Mb03,416,Calculated via Official Fare Rules & Distance
Y01,Mb04,416,Calculated via Official Fare Rules & Distance
Y01,Mb05,416,Calculated via Official Fare Rules & Distance
Y01,N01,464,Calculated via Official Fare Rules & Distance
Y01,N02,293,Calculated via Official Fare Rules & Distance
Y01,N03,293,Calculated via Official Fare Rules & Distance
Y01,N04,293,Calculated via Official Fare Rules & Distance
Y01,N05,293,Calculated via Official Fare Rules & Distance
Y01,N06,293,Calculated via Official Fare Rules & Distance
Y01,N07,252,Calculated via Official Fare Rules & Distance
Y01,N08,252,Calculated via Official Fare Rules & Distance
Y01,N09,252,Calculated via Official Fare Rules & Distance
Y01,N10,252,Calculated via Official Fare Rules & Distance
Y01,N11,252,Calculated via Official Fare Rules & Distance
Y01,N12,252,Calculated via Official Fare Rules & Distance
Y01,N13,252,Calculated via Official Fare Rules & Distance
Y01,N14,293,Calculated via Official Fare Rules & Distance
Y01,N15,293,Calculated via Official Fare Rules & Distance
Y01,N16,293,Calculated via Official Fare Rules & Distance
Y01,N17,293,Calculated via Official Fare Rules & Distance
Y01,N18,293,Calculated via Official Fare Rules & Distance
Y01,N19,293,Calculated via Official Fare Rules & Distance
Y01,S01,364,Calculated via Official Fare Rules & Distance
Y01,S02,252,Calculated via Official Fare Rules & Distance
Y01,S03,416,Calculated via Official Fare Rules & Distance
Y01,S04,252,Calculated via Official Fare Rules & Distance
Y01,S05,252,Calculated via Official Fare Rules & Distance
Y01,S06,252,Calculated via Official Fare Rules & Distance
Y01,S07,416,Calculated via Official Fare Rules & Distance
Y01,S08,416,Calculated via Official Fare Rules & Distance
Y01,S09,416,Calculated via Official Fare Rules & Distance
Y01,S10,416,Calculated via Official Fare Rules & Distance
Y01,S11,416,Calculated via Official Fare Rules & Distance
Y01,S12,416,Calculated via Official Fare Rules & Distance
Y01,S13,464,Calculated via Official Fare Rules & Distance
Y01,S14,464,Calculated via Official Fare Rules & Distance
Y01,S15,464,Calculated via Official Fare Rules & Distance
Y01,S16,464,Calculated via Official Fare Rules & Distance
Y01,S17,464,Calculated via Official Fare Rules & Distance
Y01,S18,464,Calculated via Official Fare Rules & Distance
Y01,S19,517,Calculated via Official Fare Rules & Distance
Y01,S20,517,Calculated via Official Fare Rules & Distance
Y01,S21,517,Calculated via Official Fare Rules & Distance
Y01,T01,293,Calculated via Official Fare Rules & Distance
Y01,T02,293,Calculated via Official Fare Rules & Distance
Y01,T03,293,Calculated via Official Fare Rules & Distance
Y01,T04,252,Calculated via Official Fare Rules & Distance
Y01,T05,252,Calculated via Official Fare Rules & Distance
Y01,T06,252,Calculated via Official Fare Rules & Distance
Y01,T07,252,Calculated via Official Fare Rules & Distance
Y01,T08,252,Calculated via Official Fare Rules & Distance
Y01,T09,252,Calculated via Official Fare Rules & Distance
Y01,T10,293,Calculated via Official Fare Rules & Distance
Y01,T11,293,Calculated via Official Fare Rules & Distance
Y01,T12,293,Calculated via Official Fare Rules & Distance
Y01,T13,293,Calculated via Official Fare Rules & Distance
Y01,T14,293,Calculated via Official Fare Rules & Distance
Y01,T15,293,Calculated via Official Fare Rules & Distance
Y01,T16,324,Calculated via Official Fare Rules & Distance
Y01,T17,324,Calculated via Official Fare Rules & Distance
Y01,T18,324,Calculated via Official Fare Rules & Distance
Y01,T19,324,Calculated via Official Fare Rules & Distance
Y01,T20,324,Calculated via Official Fare Rules & Distance
Y01,T21,324,Calculated via Official Fare Rules & Distance
Y01,T22,324,Calculated via Official Fare Rules & Distance
Y01,T23,324,Calculated via Official Fare Rules & Distance
Y01,Y02,178,Calculated via Official Fare Rules & Distance
Y01,Y03,178,Calculated via Official Fare Rules & Distance
Y01,Y04,178,Calculated via Official Fare Rules & Distance
Y01,Y05,204,Calculated via Official Fare Rules & Distance
Y01,Y06,204,Calculated via Official Fare Rules & Distance
Y01,Y07,204,Calculated via Official Fare Rules & Distance
Y01,Y08,204,Calculated via Official Fare Rules & Distance
Y01,Y09,252,Calculated via Official Fare Rules & Distance
Y01,Y10,252,Calculated via Official Fare Rules & Distance
Y01,Y11,252,Calculated via Official Fare Rules & Distance
Y01,Y12,252,Calculated via Official Fare Rules & Distance
Y01,Y13,252,Calculated via Official Fare Rules & Distance
Y01,Y14,252,Calculated via Official Fare Rules & Distance
Y01,Y15,252,Calculated via Official Fare Rules & Distance
Y01,Y16,252,Calculated via Official Fare Rules & Distance
Y01,Y17,293,Calculated via Official Fare Rules & Distance
Y01,Y18,416,Calculated via Official Fare Rules & Distance
Y01,Y19,416,Calculated via Official Fare Rules & Distance
Y01,Y20,416,Calculated via Official Fare Rules & Distance
Y01,Y21,416,Calculated via Official Fare Rules & Distance
Y01,Y22,464,Calculated via Official Fare Rules & Distance
Y01,Y23,464,Calculated via Official Fare Rules & Distance
Y01,Y24,464,Calculated via Official Fare Rules & Distance
Y01,Z01,293,Calculated via Official Fare Rules & Distance
Y01,Z02,293,Calculated via Official Fare Rules & Distance
Y01,Z03,293,Calculated via Official Fare Rules & Distance
Y01,Z04,252,Calculated via Official Fare Rules & Distance
Y01,Z05,252,Calculated via Official Fare Rules & Distance
Y01,Z06,252,Calculated via Official Fare Rules & Distance
Y01,Z07,252,Calculated via Official Fare Rules & Distance
Y01,Z08,416,Calculated via Official Fare Rules & Distance
Y01,Z09,416,Calculated via Official Fare Rules & Distance
Y01,Z10,416,Calculated via Official Fare Rules & Distance
Y01,Z11,416,Calculated via Official Fare Rules & Distance
Y01,Z12,464,Calculated via Official Fare Rules & Distance
Y01,Z13,464,Calculated via Official Fare Rules & Distance
Y01,Z14,464,Calculated via Official Fare Rules & Distance
Y02,A01,464,Calculated via Official Fare Rules & Distance
Y02,A02,464,Calculated via Official Fare Rules & Distance
Y02,A03,464,Calculated via Official Fare Rules & Distance
Y02,A04,464,Calculated via Official Fare Rules & Distance
Y02,A05,464,Calculated via Official Fare Rules & Distance
Y02,A06,464,Calculated via Official Fare Rules & Distance
Y02,A07,416,Calculated via Official Fare Rules & Distance
Y02,A08,416,Calculated via Official Fare Rules & Distance
Y02,A09,416,Calculated via Official Fare Rules & Distance
Y02,A10,252,Calculated via Official Fare Rules & Distance
Y02,A11,416,Calculated via Official Fare Rules & Distance
Y02,A12,416,Calculated via Official Fare Rules & Distance
Y02,A13,252,Calculated via Official Fare Rules & Distance
Y02,A14,416,Calculated via Official Fare Rules & Distance
Y02,A15,364,Calculated via Official Fare Rules & Distance
Y02,A16,416,Calculated via Official Fare Rules & Distance
Y02,A17,364,Calculated via Official Fare Rules & Distance
Y02,A18,416,Calculated via Official Fare Rules & Distance
Y02,A19,416,Calculated via Official Fare Rules & Distance
Y02,A20,416,Calculated via Official Fare Rules & Distance
Y02,C01,293,Calculated via Official Fare Rules & Distance
Y02,C02,252,Calculated via Official Fare Rules & Distance
Y02,C03,252,Calculated via Official Fare Rules & Distance
Y02,C04,252,Calculated via Official Fare Rules & Distance
Y02,C05,252,Calculated via Official Fare Rules & Distance
Y02,C06,252,Calculated via Official Fare Rules & Distance
Y02,C07,252,Calculated via Official Fare Rules & Distance
Y02,C08,252,Calculated via Official Fare Rules & Distance
Y02,C09,364,Calculated via Official Fare Rules & Distance
Y02,C10,364,Calculated via Official Fare Rules & Distance
Y02,C11,364,Calculated via Official Fare Rules & Distance
Y02,C12,364,Calculated via Official Fare Rules & Distance
Y02,C13,364,Calculated via Official Fare Rules & Distance
Y02,C14,416,Calculated via Official Fare Rules & Distance
Y02,C15,416,Calculated via Official Fare Rules & Distance
Y02,C16,416,Calculated via Official Fare Rules & Distance
Y02,C17,416,Calculated via Official Fare Rules & Distance
Y02,C18,416,Calculated via Official Fare Rules & Distance
Y02,C19,464,Calculated via Official Fare Rules & Distance
Y02,C20,464,Calculated via Official Fare Rules & Distance
Y02,E01,364,Calculated via Official Fare Rules & Distance
Y02,E02,252,Calculated via Official Fare Rules & Distance
Y02,E03,364,Calculated via Official Fare Rules & Distance
Y02,E04,364,Calculated via Official Fare Rules & Distance
Y02,E05,364,Calculated via Official Fare Rules & Distance
Y02,E06,252,Calculated via Official Fare Rules & Distance
Y02,E07,252,Calculated via Official Fare Rules & Distance
Y02,E08,364,Calculated via Official Fare Rules & Distance
Y02,E09,364,Calculated via Official Fare Rules & Distance
Y02,E10,364,Calculated via Official Fare Rules & Distance
Y02,E11,364,Calculated via Official Fare Rules & Distance
Y02,E12,416,Calculated via Official Fare Rules & Distance
Y02,E13,416,Calculated via Official Fare Rules & Distance
Y02,E14,416,Calculated via Official Fare Rules & Distance
Y02,E15,293,Calculated via Official Fare Rules & Distance
Y02,E16,416,Calculated via Official Fare Rules & Distance
Y02,E17,416,Calculated via Official Fare Rules & Distance
Y02,E18,416,Calculated via Official Fare Rules & Distance
Y02,E19,416,Calculated via Official Fare Rules & Distance
Y02,E20,416,Calculated via Official Fare Rules & Distance
Y02,E21,416,Calculated via Official Fare Rules & Distance
Y02,E22,293,Calculated via Official Fare Rules & Distance
Y02,E23,416,Calculated via Official Fare Rules & Distance
Y02,E24,252,Calculated via Official Fare Rules & Distance
Y02,E25,364,Calculated via Official Fare Rules & Distance
Y02,E26,364,Calculated via Official Fare Rules & Distance
Y02,E27,364,Calculated via Official Fare Rules & Distance
Y02,E28,364,Calculated via Official Fare Rules & Distance
Y02,E29,364,Calculated via Official Fare Rules & Distance
Y02,E30,364,Calculated via Official Fare Rules & Distance
Y02,E31,416,Calculated via Official Fare Rules & Distance
Y02,E32,416,Calculated via Official Fare Rules & Distance
Y02,E33,416,Calculated via Official Fare Rules & Distance
Y02,E34,464,Calculated via Official Fare Rules & Distance
Y02,E35,464,Calculated via Official Fare Rules & Distance
Y02,E36,464,Calculated via Official Fare Rules & Distance
Y02,E37,464,Calculated via Official Fare Rules & Distance
Y02,E38,464,Calculated via Official Fare Rules & Distance
Y02,F01,178,Calculated via Official Fare Rules & Distance
Y02,F02,0,Calculated via Official Fare Rules & Distance
Y02,F03,178,Calculated via Official Fare Rules & Distance
Y02,F04,178,Calculated via Official Fare Rules & Distance
Y02,F05,178,Calculated via Official Fare Rules & Distance
Y02,F06,204,Calculated via Official Fare Rules & Distance
Y02,F07,204,Calculated via Official Fare Rules & Distance
Y02,F08,204,Calculated via Official Fare Rules & Distance
Y02,F09,204,Calculated via Official Fare Rules & Distance
Y02,F10,204,Calculated via Official Fare Rules & Distance
Y02,F11,252,Calculated via Official Fare Rules & Distance
Y02,F12,252,Calculated via Official Fare Rules & Distance
Y02,F13,252,Calculated via Official Fare Rules & Distance
Y02,F14,252,Calculated via Official Fare Rules & Distance
Y02,F15,252,Calculated via Official Fare Rules & Distance
Y02,F16,252,Calculated via Official Fare Rules & Distance
Y02,G01,252,Calculated via Official Fare Rules & Distance
Y02,G02,252,Calculated via Official Fare Rules & Distance
Y02,G03,252,Calculated via Official Fare Rules & Distance
